Sat0_x,Sat1_x,Sat2_x,Sat3_x,Sat0_y,Sat1_y,Sat2_y,Sat3_y
10091.326992790775,10081.470985946993,9726.019021627677,9837.058028106012,9959.264507026503,10182.65398558155,10122.20647892049,9634.692028836902
10091.729774619707,10079.640403018006,9724.810676140876,9840.719193963989,9960.179798490997,10183.459549239416,10119.460604527008,9633.080901521169
10092.12338354762,10077.801856115084,9723.62984935714,9844.396287769834,9961.099071942459,10184.246767095241,10116.702784172625,9631.506465809518
10092.507780213948,10075.955529091383,9722.476659358157,9848.088941817234,9962.02223545431,10185.015560427895,10113.933293637074,9629.96887914421
10092.882926179343,10074.10160657807,9721.351221461971,9851.796786843859,9962.949196710964,10185.765852358685,10111.152409867105,9628.46829528263
10093.248783929523,10072.24027396585,9720.253648211434,9855.5194520683,9963.879863017075,10186.497567859044,10108.360410948775,9627.004864281911
10093.605316879015,10070.371717386435,9719.184049362953,9859.256565227131,9964.814141306782,10187.210633758032,10105.557576079653,9625.578732483937
10093.952489374826,10068.496123693922,9718.142531875523,9863.007752612155,9965.751938153038,10187.904978749651,10102.744185540883,9624.190042500697
10094.29026669999,10066.61368044612,9717.129199900026,9866.77263910776,9966.69315977694,10188.580533399983,10099.92052066918,9622.838933200033
10094.618615077063,10064.724575885786,9716.144154768814,9870.550848228428,9967.637712057107,10189.237230154124,10097.08686382868,9621.525539691751
10094.937501671475,10062.8289989218,9715.187494985577,9874.3420021564,9968.5855005391,10189.875003342948,10094.243498382699,9620.249993314104
10095.246894594833,10060.92713911028,9714.259316215503,9878.145721779441,9969.536430444861,10190.493789189666,10091.390708665418,9619.01242162067
10095.546762908105,10059.01918663562,9713.359711275687,9881.961626728764,9970.490406682191,10191.093525816208,10088.528779953429,9617.812948367582
10095.837076624706,10057.10533229148,9712.48877012588,9885.789335417045,9971.447333854261,10191.674153249414,10085.657998437217,9616.651693501171
10096.117806713512,10055.185767461695,9711.646579859465,9889.628465076608,9972.407116269153,10192.235613427023,10082.778651192544,9615.528773145956
10096.388925101743,10053.260684101155,9710.833224694774,9893.478631797689,9973.369657949423,10192.777850203483,10079.891026151732,9614.444299593031
10096.650404677786,10051.330274716589,9710.048785966641,9897.339450566824,9974.334862641706,10193.300809355573,10076.995412074883,9613.398381288855
10096.902219293905,10049.394732347324,9709.293342118284,9901.21053530535,9975.302633826337,10193.80443858781,10074.092098520987,9612.39112282438
10097.144343768845,10047.454250545989,9708.566968693463,9905.091498908023,9976.272874727007,10194.288687537692,10071.181375818982,9611.422624924619
10097.376753890363,10045.509023359144,9707.869738328913,9908.981953281716,9977.245488320428,10194.753507780726,10068.263535038714,9610.49298443855
10097.599426417637,10043.559245307886,9707.201720747087,9912.88150938423,9978.220377346057,10195.198852835276,10065.338867961827,9609.602294329448
10097.812339083604,10041.605111368395,9706.562982749188,9916.789777263208,9979.197444315801,10195.624678167207,10062.407667052594,9608.750643665586
10098.01547059717,10039.646816952441,9705.953588208487,9920.706366095117,9980.17659152378,10196.030941194342,10059.470225428662,9607.938117611317
10098.208800645358,10037.68455788783,9705.373598063925,9924.630884224342,9981.157721056084,10196.417601290716,10056.526836831745,9607.164797418567
10098.392309895322,10035.718530398832,9704.823070314036,9928.562939202333,9982.140734800583,10196.784619790642,10053.577795598248,9606.430760418716
10098.565979996289,10033.748931086562,9704.302060011136,9932.502137826876,9983.12553445672,10197.131959992576,10050.623396629842,9605.736080014849
10098.729793581393,10031.775956909307,9703.81061925582,9936.448086181388,9984.112021545347,10197.459587162786,10047.663935363958,9605.080825674428
10098.883734269415,10029.79980516284,9703.348797191757,9940.400389674322,9985.10009741858,10197.767468538828,10044.69970774426,9604.465062922342
10099.027786666413,10027.820673460688,9702.916640000763,9944.35865307862,9986.089663269655,10198.055573332824,10041.731010191033,9603.888853334352
10099.161936367265,10025.838759714377,9702.514190898202,9948.322480571243,9987.080620142811,10198.323872734532,10038.758139571566,9603.352254530937
10099.286169957117,10023.854262113626,9702.141490128648,9952.291475772749,9988.072868943187,10198.572339914235,10035.781393170439,9602.85532017153
10099.400475012711,10021.867379106543,9701.798574961866,9956.265241786916,9989.06631044673,10198.800950025423,10032.801068659814,9602.398099949154
10099.504840103638,10019.87830937977,9701.485479689087,9960.24338124046,9990.060845310116,10199.009680207277,10029.817464069654,9601.980639585448
10099.599254793475,10017.887251838625,9701.202235619578,9964.225496322751,9991.056374080688,10199.198509586948,10026.830877757937,9601.602980826103
10099.68370964083,10015.894405587202,9700.94887107751,9968.211188825597,9992.0527972064,10199.367419281662,10023.841608380802,9601.265161436679
10099.758196200291,10013.899969908465,9700.725411399124,9972.200060183068,9993.050015045766,10199.516392400585,10020.849954862699,9600.967215198832
10099.822707023264,10011.904144244321,9700.531878930205,9976.191711511356,9994.047927877838,10199.64541404653,10017.856216366483,9600.70917190694
10099.877235658721,10009.907128175673,9700.368293023837,9980.185743648653,9995.046435912163,10199.754471317441,10014.86069226351,9600.491057365116
10099.921776653842,10007.909121402465,9700.234670038473,9984.181757195072,9996.045439298769,10199.843553307684,10011.863682103696,9600.312893384633
10099.956325554565,10005.910323723705,9700.131023336304,9988.17935255259,9997.044838138148,10199.91265110913,10008.865485585557,9600.174697781738
10099.98087890603,10003.910935017499,9700.05736328191,9992.178129965001,9998.04453249125,10199.96175781206,10005.866402526248,9600.07648437588
10099.995434252922,10001.91115522105,9700.013697241237,9996.177689557902,9999.044422389476,10199.990868505842,10002.866732831575,9600.018262988317
10099.999990139717,9999.911184310671,9700.000029580851,10000.177631378658,10000.044407844665,10199.999980279432,9999.866776466006,9600.000039441135
10099.994546110831,9997.911222281788,9700.016361667509,10004.177555436423,10001.044388859105,10199.98909222166,9996.866833422682,9600.021815556678
10099.979102710662,9995.911469128936,9700.062691868014,10008.17706174213,10002.044265435532,10199.958205421324,9993.867203693402,9600.083589157352
10099.953661483538,9993.912124825763,9700.139015549386,10012.175750348475,10003.04393758712,10199.907322967076,9990.868187238644,9600.185354065849
10099.91822497356,9991.913389305035,9700.245325079319,10016.17322138993,10004.043305347483,10199.83644994712,9987.870083957552,9600.327100105758
10099.87279672435,9989.915462438637,9700.381609826949,10020.169075122723,10005.04226878068,10199.7455934487,9984.873193657957,9600.508813102599
10099.817381278695,9987.918544017593,9700.547856163916,10024.162911964815,10006.040727991203,10199.634762557389,9981.877816026388,9600.730474885222
10099.751984178092,9985.922833732076,9700.744047465723,10028.154332535843,10007.03858313396,10199.503968356184,9978.884250598116,9600.992063287631
10099.676611962199,9983.92853115146,9700.970164113405,10032.142937697081,10008.035734424271,10199.353223924396,9975.892796727188,9601.293552151208
10099.59127216817,9981.935835704333,9701.226183495486,10036.128328591336,10009.032082147834,10199.182544336343,9972.903753556498,9601.634911327315
10099.49597332992,9979.944946658583,9701.51208001024,10040.110106682838,10010.027526670709,10198.99194665984,9969.917419987873,9602.01610668032
10099.39072497725,9977.956063101452,9701.827825068252,10044.087873797094,10011.021968449273,10198.781449954498,9966.934094652179,9602.437100091003
10099.275537634907,9975.969383919644,9702.173387095281,10048.061232160711,10012.015308040178,10198.551075269812,9963.954075879466,9602.897849460376
10099.150422821529,9973.985107779417,9702.548731535415,10052.029784441167,10013.007446110292,10198.300845643056,9960.977661669125,9603.398308713886
10099.015393048494,9972.003433106735,9702.953820854518,10055.993133786533,10013.998283446634,10198.030786096988,9958.0051496601,9603.938427806024
10098.870461818668,9970.024558067409,9703.388614544,10059.95088386518,10014.987720966295,10197.740923637333,9955.036837101114,9604.518152725332
10098.71564362505,9968.0486805473,9703.85306912485,10063.902638905403,10015.975659726351,10197.4312872501,9952.073020820948,9605.1374254998
10098.550953949332,9966.075998132508,9704.347138152001,10067.848003734985,10016.962000933747,10197.101907898666,9949.113997198761,9605.796184202667
10098.376409260347,9964.106708089632,9704.87077221896,10071.786583820734,10017.946645955184,10196.752818520694,9946.16006213445,9606.494362958612
10098.192027012416,9962.14100734604,9705.423918962755,10075.717985307921,10018.92949632698,10196.38405402483,9943.211511019059,9607.23189195034
10097.997825643608,9960.17909247016,9706.006523069176,10079.64181505968,10019.91045376492,10195.995651287216,9940.26863870524,9608.008697425568
10097.7938245739,9958.221159651852,9706.618526278296,10083.557680696298,10020.889420174075,10195.587649147803,9937.331739477777,9608.824701704394
10097.580044203232,9956.267404682761,9707.259867390305,10087.465190634477,10021.86629765862,10195.160088406463,9934.401107024143,9609.679823187073
10097.356505909458,9954.318022936759,9707.930482271624,10091.363954126478,10022.84098853162,10194.713011818916,9931.47703440514,9610.573976362166
10097.123232046224,9952.373209350397,9708.630303861328,10095.253581299208,10023.813395324802,10194.246464092448,9928.559814025593,9611.507071815104
10096.880245940722,9950.433158403408,9709.359262177837,10099.133683193184,10024.783420798296,10193.760491881441,9925.649737605112,9612.479016237116
10096.627571891357,9948.498064099274,9710.117284325928,10103.00387180145,10025.750967950362,10193.255143782715,9922.747096148913,9613.489712434572
10096.365235165327,9946.568119945814,9710.90429450402,10106.863760108374,10026.715940027094,10192.730470330654,9919.85217991872,9614.539059338693
10096.093261996084,9944.64351893583,9711.720214011748,10110.712962128338,10027.678240532085,10192.186523992168,9916.965278403746,9615.626952015664
10095.81167958072,9942.724453527824,9712.564961257842,10114.551092944352,10028.637773236089,10191.623359161438,9914.086680291735,9616.753281677124
10095.520516077238,9940.811115626735,9713.438451768283,10118.377768746528,10029.594442186632,10191.041032154479,9911.216673440103,9617.917935691043
10095.219800601752,9938.903696564761,9714.340598194745,10122.19260687048,10030.54815171762,10190.439601203503,9908.35554484714,9619.120797592996
10094.909563225552,9937.002387082215,9715.271310323342,10125.99522583557,10031.498806458892,10189.819126451106,9905.503580623323,9620.361747097788
10094.589834972123,9935.107377308464,9716.230495083631,10129.785245383071,10032.446311345768,10189.179669944246,9902.661065962697,9621.640660111507
10094.26064781402,9933.218856742906,9717.218056557938,10133.56228651419,10033.390571628548,10188.521295628041,9899.828285114358,9622.957408743918
10093.922034669687,9931.337014236022,9718.23389599094,10137.325971527958,10034.33149288199,10187.844069339375,9897.00552135403,9624.311861321252
10093.574029400155,9929.462037970494,9719.277911799536,10141.07592405901,10035.268981014753,10187.148058800309,9894.19305695574,9625.70388239938
10093.21666680566,9927.594115442389,9720.349999583019,10144.81176911522,10036.202942278805,10186.43333361132,9891.391173163584,9627.13333277736
10092.849982622165,9925.733433442401,9721.450052133503,10148.533133115197,10037.1332832788,10185.699965244332,9888.600150163602,9628.600069511338
10092.474013517784,9923.880178037181,9722.57795944665,10152.239643925637,10038.059910981408,10184.948027035567,9885.820267055773,9630.103945928866
10092.08879708911,9922.034534550725,9723.733608732668,10155.93093089855,10038.982732724638,10184.177594178222,9883.051801826086,9631.644811643557
10091.69437185747,9920.196687545842,9724.91688442759,10159.606624908318,10039.901656227079,10183.38874371494,9880.295031318761,9633.22251257012
10091.290777265054,9918.3668208057,9726.127668204836,10163.266358388599,10040.816589597149,10182.58155453011,9877.550231208552,9634.83689093978
10090.87805367099,9916.545117315452,9727.365838987034,10166.909765369093,10041.727441342273,10181.756107341977,9874.81767597318,9636.487785316045
10090.456242347287,9914.731759243927,9728.631272958139,10170.536481512143,10042.634120378036,10180.912484694574,9872.097638865891,9638.175030610852
10090.02538547473,9912.926927925422,9729.923843575809,10174.146144149157,10043.536536037289,10180.050770949461,9869.390391888131,9639.898458101079
10089.585526138648,9911.130803841563,9731.243421584059,10177.738392316876,10044.434598079219,10179.171052277296,9866.696205762344,9641.65789544541
10089.136708324604,9909.34356660326,9732.589875026186,10181.312866793478,10045.32821669837,10178.27341664921,9864.015349904892,9643.45316670158
10088.67897691401,9907.565394932753,9733.96306925797,10184.869210134493,10046.217302533623,10177.35795382802,9861.34809239913,9645.28409234396
10088.212377679623,9905.796466645723,9735.362866961132,10188.407066708554,10047.101766677139,10176.424755359245,9858.694699968584,9647.15048928151
10087.736957280977,9904.036958633526,9736.789128157066,10191.926082732949,10047.981520683237,10175.473914561955,9856.055437950288,9649.05217087609
10087.252763259718,9902.287046845497,9738.241710220846,10195.425906309007,10048.856476577252,10174.505526519437,9853.430570268245,9650.988946961126
10086.759844034843,9900.546906271355,9739.72046789547,10198.90618745729,10049.726546864322,10173.519688069688,9850.820359407033,9652.960623860627
10086.258248897864,9898.81671092371,9741.225253306406,10202.366578152581,10050.591644538144,10172.51649779573,9848.225066385565,9654.967004408541
10085.748028007878,9897.096633820653,9742.755915976368,10205.806732358695,10051.451683089674,10171.496056015754,9845.644950730979,9657.00788796849
10085.229232386546,9895.38684696846,9744.31230284036,10209.226306063078,10052.30657651577,10170.458464773094,9843.08027045269,9659.083070453813
10084.701913913,9893.687521344395,9745.894258260998,10212.62495731121,10053.156239327804,10169.403827826001,9840.531282016591,9661.192344347997
10084.166125318648,9891.9988268796,9747.501624044056,10216.002346240799,10054.0005865602,10168.332250637295,9837.9982403194,9663.335498725408
10083.621920181902,9890.320932442119,9749.134239454293,10219.358135115763,10054.83953377894,10167.243840363804,9835.481398663178,9665.512319272391
10083.069352922823,9888.654005819993,9750.791941231533,10222.691988360015,10055.672997090003,10166.138705845646,9832.981008729988,9667.72258830871
10082.508478797676,9886.998213704497,9752.474563606975,10226.003572591006,10056.500893147751,10165.01695759535,9830.497320556746,9669.9660848093
10081.939353893404,9885.353721673462,9754.181938319787,10229.292556653074,10057.323139163269,10163.87870778681,9828.030582510195,9672.242584426382
10081.362035122027,9883.720694174724,9755.913894633919,10232.558611650551,10058.139652912638,10162.724070244054,9825.581041262087,9674.55185951189
10080.776580214939,9882.099294509668,9757.670259355184,10235.801410980665,10058.950352745167,10161.553160429878,9823.1489417645,9676.893679140245
10080.183047717142,9880.48968481691,9759.45085684857,10239.02063036618,10059.755157591544,10160.366095434287,9820.734527225366,9679.267809131428
10079.581496981395,9878.892026056079,9761.255509055816,10242.21594788784,10060.55398697196,10159.16299396279,9818.33803908412,9681.674012074422
10078.971988162266,9877.30647799172,9763.084035513204,10245.38704401656,10061.34676100414,10157.94397632453,9815.959716987581,9684.11204735094
10078.35458221013,9875.733199177319,9764.936253369611,10248.533601645364,10062.133400411341,10156.70916442026,9813.599798765978,9686.581671159482
10077.729340865068,9874.172346939442,9766.811977404795,10251.655306121114,10062.913826530279,10155.458681730137,9811.258520409163,9689.082636539726
10077.096326650695,9872.624077362017,9768.711020047915,10254.751845275965,10063.687961318992,10154.19265330139,9808.936116043025,9691.61469339722
10076.455602867904,9871.08854527071,9770.633191396291,10257.822909458584,10064.455727364646,10152.911205735805,9806.632817906064,9694.17758852839
10075.807233588537,9869.565904217448,9772.578299234388,10260.868191565105,10065.217047891276,10151.614467177074,9804.348856326173,9696.771065645853
10075.151283648984,9868.05630646507,9774.546149053047,10263.887387069859,10065.971846767465,10150.30256729797,9802.084459697606,9699.394865404061
10074.487818643693,9866.559902972094,9776.53654406892,10266.880194055811,10066.720048513953,10148.975637287387,9799.839854458141,9702.048725425226
10073.81690491861,9865.076843377621,9778.54928524417,10269.84631324476,10067.46157831119,10147.633809837222,9797.61526506643,9704.732380325559
10073.13860956455,9863.607275986373,9780.584171306351,10272.785448027254,10068.196362006813,10146.277219129099,9795.41091397956,9707.4455617418
10072.453000410482,9862.151347753867,9782.640998768557,10275.697304492265,10068.924326123066,10144.906000820962,9793.2270216308,9710.187998358075
10071.76014601675,9860.709204271712,9784.719561949752,10278.581591456576,10069.645397864144,10143.520292033498,9791.063806407568,9712.959415933004
10071.060115668215,9859.280989753055,9786.819652995355,10281.43802049389,10070.359505123472,10142.12023133643,9788.921484629584,9715.75953732714
10070.35297936733,9857.866847018156,9788.94106189801,10284.266305963685,10071.06657649092,10140.705958734661,9786.800270527236,9718.588082530678
10069.638807827137,9856.466917480115,9791.08357651859,10287.06616503977,10071.766541259944,10139.277615654273,9784.700376220171,9721.444768691452
10068.917672464193,9855.081341130712,9793.246982607423,10289.837317738577,10072.459329434643,10137.835344928386,9782.622011696069,9724.32931014323
10068.189645391432,9853.71025652643,9795.431063825701,10292.579486947137,10073.144871736784,10136.379290782865,9780.565384789646,9727.241418434267
10067.454799410958,9852.35380077459,9797.635601767124,10295.292398450818,10073.823099612704,10134.909598821918,9778.530701161886,9730.180802356164
10066.713208006755,9851.012109519635,9799.860375979733,10297.97578096073,10074.493945240183,10133.426416013512,9776.518164279452,9733.147167972978
10065.964945337346,9849.68531692957,9802.10516398796,10300.62936614086,10075.157341535214,10131.929890674694,9774.527975394356,9736.140218650617
10065.210086228373,9848.37355568255,9804.36974131488,10303.252888634897,10075.813222158724,10130.420172456747,9772.560333523827,9739.159655086507
10064.44870616512,9847.076956953608,9806.653881504642,10305.84608609278,10076.461521523195,10128.897412330238,9770.615435430413,9742.20517533952
10063.680881284956,9845.795650401536,9808.957356145133,10308.408699196929,10077.102174799233,10127.361762569912,9768.693475602304,9745.276474860177
10062.90668836973,9844.52976415592,9811.279934890807,10310.940471688162,10077.73511792204,10125.813376739463,9766.794646233879,9748.373246521076
10062.126204838092,9843.279424804328,9813.621385485725,10313.441150391342,10078.360287597836,10124.252409676183,9764.919137206494,9751.495180647633
10061.33950873774,9842.04475737966,9815.981473786782,10315.910485240684,10078.97762131017,10122.679017475479,9763.067136069487,9754.641965049042
10060.54667873763,9840.825885347622,9818.359963787108,10318.348229304758,10079.58705732619,10121.093357475262,9761.23882802143,9757.81328504948
10059.747794120101,9839.622930594403,9820.756617639694,10320.754138811193,10080.188534702798,10119.495588240205,9759.434395891605,9761.00882351959
10058.942934772953,9838.43601341448,9823.171195681143,10323.127973171038,10080.78199329276,10117.885869545904,9757.654020121721,9764.22826090819
10058.132181181443,9837.265252498579,9825.603456455668,10325.469495002842,10081.36737375071,10116.264362362888,9755.897878747868,9767.471275274227
10057.31561442026,9836.110764921816,9828.053156739219,10327.778470156369,10081.944617539091,10114.63122884052,9754.166147382724,9770.737542318959
10056.493316145397,9834.972666131987,9830.520051563806,10330.054667736025,10082.513666934006,10112.986632290795,9752.458999197981,9774.026735418409
10055.665368585998,9833.851069938022,9833.003894242005,10332.297860123954,10083.074465030988,10111.330737171997,9750.776604907034,9777.338525656005
10054.831854536127,9832.746088498609,9835.504436391617,10334.507823002785,10083.626955750697,10109.663709072256,9749.119132747912,9780.67258185549
10053.992857346497,9831.657832310964,9838.02142796051,10336.684335378071,10084.171083844518,10107.985714692993,9747.486748466446,9784.028570614013
10053.148460916125,9830.586410199805,9840.554617251624,10338.827179600388,10084.706794900098,10106.29692183225,9745.87961529971,9787.406156335499
10052.298749683952,9829.53192930645,9843.103750948145,10340.936141387101,10085.234035346775,10104.597499367905,9744.297893959674,9790.805001264192
10051.443808620394,9828.494495078106,9845.668574138821,10343.011009843787,10085.752752460947,10102.887617240785,9742.74174261716,9794.22476551843
10050.58372321884,9827.474211257335,9848.248830343477,10345.05157748533,10086.262894371333,10101.167446437681,9741.211316886001,9797.665107124636
10049.71857948712,9826.471179871667,9850.844261538638,10347.057640256666,10086.764410064166,10099.43715897424,9739.7067698075,9801.125682051517
10048.848463938883,9825.485501223404,9853.45460818335,10349.028997553192,10087.257249388298,10097.696927877767,9738.228251835106,9804.606144244468
10047.973463584958,9824.51727387959,9856.079609245124,10350.965452240818,10087.741363060204,10095.946927169916,9736.775910819386,9808.106145660164
10047.093665924654,9823.566594662154,9858.719002226038,10352.86681067569,10088.216702668922,10094.187331849307,9735.349891993232,9811.625336301384
10046.209158937001,9822.633558638225,9861.372523188998,10354.73288272355,10088.683220680887,10092.418317874002,9733.950337957338,9815.163364251997
10045.320031071962,9821.718259110627,9864.039906784114,10356.563481778747,10089.140870444686,10090.640062143924,9732.57738866594,9818.719875712153
10044.426371241581,9820.820787608549,9866.720886275254,10358.3584247829,10089.589606195725,10088.852742483165,9731.231181412824,9822.29451503367
10043.5282688111,9819.941233878397,9869.4151935667,10360.117532243206,10090.029383060803,10087.0565376222,9729.911850817594,9825.8869247556
10042.62581359001,9819.079685874807,9872.122559229969,10361.840628250387,10090.460157062596,10085.251627180021,9728.619528812209,9829.496745639959
10041.719095823084,9818.236229751863,9874.84271253075,10363.527540496274,10090.881885124069,10083.438191646166,9727.354344627794,9833.123616707668
10040.808206181338,9817.410949854475,9877.575381455983,10365.17810029105,10091.294525072763,10081.616412362679,9726.116424781712,9836.767175274643
10039.893235752983,9816.603928709945,9880.32029274105,10366.792142580112,10091.698035645028,10079.786471505968,9724.905893064915,9840.427056988065
10038.974276034298,9815.815247019713,9883.077171897106,10368.369505960574,10092.092376490144,10077.948552068596,9723.72287052957,9844.10289586281
10038.051418920486,9815.044983651293,9885.84574323854,10369.910032697415,10092.477508174354,10076.102837840972,9722.567475476939,9847.794324318054
10037.124756696492,9814.29321563038,9888.625729910522,10371.41356873924,10092.85339218481,10074.249513392984,9721.43982344557,9851.500973214028
10036.194382027767,9813.560018133147,9891.416853916702,10372.879963733707,10093.219990933427,10072.388764055533,9720.34002719972,9855.222471888936
10035.260387950999,9812.845464478736,9894.218836147003,10374.30907104253,10093.577267760633,10070.520775901998,9719.268196718103,9858.958448196005
10034.32286786482,9812.149626121914,9897.03139640554,10375.70074775617,10093.925186939043,10068.64573572964,9718.224439182872,9862.70852854072
10033.381915520458,9811.47257264594,9899.854253438627,10377.054854708118,10094.26371367703,10066.763831040915,9717.20885896891,9866.47233791817
10032.43762501236,9810.814371755596,9902.687124962918,10378.371256488808,10094.592814122203,10064.875250024721,9716.221557633393,9870.24949995056
10031.490090768793,9810.17508927042,9905.52972769362,10379.649821459157,10094.912455364789,10062.980181537587,9715.262633905631,9874.039636924826
10030.539407542392,9809.554789118132,9908.381777372826,10380.890421763734,10095.222605440933,10061.078815084782,9714.3321836772,9877.842369830432
10029.585670400684,9808.95353332823,9911.242988797947,10382.092933343543,10095.523233335885,10059.17134080137,9713.430299992344,9881.657318397263
10028.628974716592,9808.371382025787,9914.113075850222,10383.257235948426,10095.814308987106,10057.257949433186,9712.55707303868,9885.48410113363
10027.669416158886,9807.808393425452,9916.991751523343,10384.383213149094,10096.095803287273,10055.338832317771,9711.712590138179,9889.322335364455
10026.707090682621,9807.264623825617,9919.878727952137,10385.470752348767,10096.367688087192,10053.414181365242,9710.896935738425,9893.171637269514
10025.742094519544,9806.740127602787,9922.773716441368,10386.519744794428,10096.629936198608,10051.484189039089,9710.11019140418,9897.031621921824
10024.774524168466,9806.234957206145,9925.6764274946,10387.530085587709,10096.882521396927,10049.549048336932,9709.352435809218,9900.901903326134
10023.804476385618,9805.749163152313,9928.586570843147,10388.501673695371,10097.125418423842,10047.608952771236,9708.623744728471,9904.782094457527
10022.832048174967,9805.282794020293,9931.503855475097,10389.434411959415,10097.358602989854,10045.664096349936,9707.924191030439,9908.671807300132
10021.857336778527,9804.835896446604,9934.427989664422,10390.32820710679,10097.582051776697,10043.714673557053,9707.253844669907,9912.570652885895
10020.880439666622,9804.408515120636,9937.358681000136,10391.182969758727,10097.79574243968,10041.760879333242,9706.612772680954,9916.478241333514
10019.90145452815,9804.000692780164,9940.295636415549,10391.998614439673,10097.999653609919,10039.802909056301,9706.001039170245,9920.394181887397
10018.92047926081,9803.612470207081,9943.238562217568,10392.77505958584,10098.19376489646,10037.840958521621,9705.41870531062,9924.318082956757
10017.937611961313,9803.243886223321,9946.187164116061,10393.512227553358,10098.37805688834,10035.875223922625,9704.865829334982,9928.24955215475
10016.952950915565,9802.894977686976,9949.141147253302,10394.210044626048,10098.552511156511,10033.90590183113,9704.342466530465,9932.188196337736
10015.966594588856,9802.565779488608,9952.100216233435,10394.868441022782,10098.717110255695,10031.933189177711,9703.848669232913,9936.133621644582
10014.978641615991,9802.256324547765,9955.064075152028,10395.48735090447,10098.871837726118,10029.957283231983,9703.384486821647,9940.085433536036
10013.989190791446,9801.966643809681,9958.03242762566,10396.06671238064,10099.01667809516,10027.978381582894,9702.94996571452,9944.043236834212
10012.998341059481,9801.696766242188,9961.004976821554,10396.606467515625,10099.151616878906,10025.996682118965,9702.54514936328,9948.00663576207
10012.006191504242,9801.446718832818,9963.981425487273,10397.106562334364,10099.27664058359,10024.012383008485,9702.170078249228,9951.97523398303
10011.012841339858,9801.216526586106,9966.961475980424,10397.566946827788,10099.391736706948,10022.025682679718,9701.824789879158,9955.948634640567
10010.018389900517,9801.006212521082,9969.94483029845,10397.987574957837,10099.496893739459,10020.036779801034,9701.509318781622,9959.92644039793
10009.022936630534,9800.815797668978,9972.931190108397,10398.368404662044,10099.59210116551,10018.04587326107,9701.223696503468,9963.90825347786
10008.026581074408,9800.645301071121,9975.920256776777,10398.709397857758,10099.677349464439,10016.053162148815,9700.967951606683,9967.89367570237
10007.029422866863,9800.494739777028,9978.911731399412,10399.010520445941,10099.752630111485,10014.058845733725,9700.742109665543,9971.88230853255
10006.031561722888,9800.364128842706,9981.905314831334,10399.27174231459,10099.817935578647,10012.063123445778,9700.546193264057,9975.873753108444
10005.033097427768,9800.253481329135,9984.900707716695,10399.49303734173,10099.873259335433,10010.066194855537,9700.380221993702,9979.867610288928
10004.0341298271,9800.162808300976,9987.8976105187,10399.674383398047,10099.918595849513,10008.068259654201,9700.244212451464,9983.8634806916
10003.03475881681,9800.092118825458,9990.895723549569,10399.815762349086,10099.953940587271,10006.069517633621,9700.138178238185,9987.860964732758
10002.035084333169,9800.041419971467,9993.894747000495,10399.917160057068,10099.979290014267,10004.070168666336,9700.0621299572,9991.859662667326
10001.035206342789,9800.010716808847,9996.894380971635,10399.978566382308,10099.994641595576,10002.070412685578,9700.01607521327,9995.859174628848
10000.035224832636,9800.000012407889,9999.89432550209,10399.999975184222,10099.999993796057,10000.070449665274,9700.000018611832,9999.859100669451
9999.035239800032,9800.009307839024,10002.894280599903,10399.981384321953,10099.995346080488,9998.070479600063,9700.013961758536,10003.85904079987
9998.035351242643,9800.038602172717,10005.893946272072,10399.922795654566,10099.980698913641,9996.070702485285,9700.057903259076,10007.858595029431
9997.035659148492,9800.08789247956,10008.893022554523,10399.824215040882,10099.956053760221,9994.071318296985,9700.131838719339,10011.857363406032
9996.036263485956,9800.157173830561,10011.891209542131,10399.68565233888,10099.92141308472,9992.072526971911,9700.23576074584,10015.854946056174
9995.037264193768,9800.246439297644,10014.888207418693,10399.507121404715,10099.876780351178,9990.074528387539,9700.369658946465,10019.850943224923
9994.038761171027,9800.355679954335,10017.88371648692,10399.288640091328,10099.822160022832,9988.077522342053,9700.533519931503,10023.844955315895
9993.0408542672,9800.484884876663,10020.877437198402,10399.030230246675,10099.757557561668,9986.081708534399,9700.727327314993,10027.836582931202
9992.043643272145,9800.63404114424,10023.869070183562,10398.73191771152,10099.68297942788,9984.087286544293,9700.95106171636,10031.825426911415
9991.047227906136,9800.803133841566,10026.858316281594,10398.393732316868,10099.598433079218,9982.09445581227,9701.204700762348,10035.81108837546
9990.051707809873,9800.99214605951,10029.84487657038,10398.01570788098,10099.503926970245,9980.103415619747,9701.488219089264,10039.793168760507
9989.05718253454,9801.20105889701,10032.82845239638,10397.597882205982,10099.399470551496,9978.11436506908,9701.801588345514,10043.77126986184
9988.063751531834,9801.429851462954,10035.808745404496,10397.140297074095,10099.285074268524,9976.12750306367,9702.14477719443,10047.74499387266
9987.071514144029,9801.678500878277,10038.785457567914,10396.642998243447,10099.160749560862,9974.143028288057,9702.517751317415,10051.713943423885
9986.080569594036,9801.946982278245,10041.758291217893,10396.10603544351,10099.026508860878,9972.16113918807,9702.920473417367,10055.677721623859
9985.091016975482,9802.23526881494,10044.726949073553,10395.529462370117,10098.88236559253,9970.182033950965,9703.352903222412,10059.635932098068
9984.102955242808,9802.543331659952,10047.691134271574,10394.913336680094,10098.728334170024,9968.205910485616,9703.81499748993,10063.588179028764
9983.116483201362,9802.871140007252,10050.650550395912,10394.257719985497,10098.564429996373,9966.232966402726,9704.306710010878,10067.53406719455
