P_sat0,P_sat1,P_sat2,P_sat3,Phi_sat0,Phi_sat1,Phi_sat2,Phi_sat3
6184.948177418003,6227.6125244719915,5853.516020026811,5914.807051296393,11112.573014467664,14152.944192756318,14776.340510166807,10920.040910163954
6192.660337487226,6215.985760154433,5864.671084582471,5940.93681348674,11227.368820912949,14226.684797175787,14854.118463021316,10968.630270893846
6226.372943045957,6225.007208025163,5850.99145873939,5941.109301512127,11237.138606098106,14263.494199959245,14882.916897974883,10992.307142688476
6212.46617056634,6201.793672326714,5859.224427602953,5963.678615264198,11232.969081275605,14200.60038483938,14857.452257389425,10964.459716740468
6211.201309886612,6221.909951529908,5847.095975041916,5977.998662998583,11244.06758758055,14248.801607723619,14832.475354432874,10902.538153556246
6216.206532879392,6220.687795007599,5857.409495793553,5960.1797203326605,11209.22275371382,14247.275515759959,14862.204106470965,11018.910912249352
6239.979163800412,6238.462735726493,5860.806578133144,5980.398746616553,11202.87977184063,14253.57301381089,14858.329454496548,11075.739345821428
6238.923756897858,6231.565182588776,5867.219038312134,5979.314429394477,11258.855752382024,14213.918672770906,14776.95614132317,10959.025463821265
6226.27633201334,6219.800330724348,5862.37281318559,6002.722342251733,11211.734462091283,14125.372057212699,14815.796453588931,10957.600587064539
6232.958732573415,6214.757442366464,5859.370336930351,6005.364849514011,11242.99113906576,14185.918262675674,14822.30579281613,11032.696396735008
6216.2653182064405,6192.446040135305,5845.0855315389645,5967.332769850791,11178.30490059356,14256.07973726448,14822.569835039109,10941.798193948214
6187.343771438802,6177.172647338736,5820.82962244657,5956.040534688983,11245.114366393658,14197.823054047823,14824.9715875532,10942.307514668668
6166.016000608073,6170.075606141593,5826.0925501475995,5960.637146751408,11176.082119680974,14124.33823563931,14830.780950388256,11014.077154247763
6157.335224559695,6142.449598242583,5802.69475525756,5941.178021292774,11248.539313743813,14214.178601414245,14899.392097077636,10944.210325705735
6157.182297276888,6155.240419930825,5808.821974777889,5942.5444389355425,11227.431201695625,14125.418067498604,14793.971787871784,10971.851490543218
6165.313880521361,6129.003880938087,5786.203681344667,5940.171702072526,11194.837905039454,14128.905160279935,14704.320316493975,10892.011573011732
6143.310957479665,6143.589492534729,5778.9415373653665,5935.724946946386,11078.688352501606,14089.887429280443,14821.912925221044,10910.336737922886
6127.522673375117,6105.15801951713,5760.342580511107,5908.869680670878,11159.098975093555,14121.138923722758,14731.75932909045,10900.176561485281
6134.313584942123,6102.134220846648,5741.307094196008,5906.463271628693,11098.602033037945,14069.05185705289,14724.683246364508,10975.012160086942
6118.429438477863,6106.995705743197,5750.593902982839,5906.020658094704,11010.893637627432,14119.730488339039,14711.325738274441,10886.086128395216
6139.595636730191,6088.806186630015,5763.066534694594,5910.641206989065,11170.420072864106,14107.271316437716,14764.399558848834,10954.970118565245
6116.789718165798,6094.541636894259,5752.672790758108,5924.856126658524,11110.940705512985,14094.651846054214,14750.45437397564,10931.090979231943
6112.084229607576,6087.439599746826,5733.090609551528,5901.238720935703,11083.409522516113,14076.566638875362,14761.568954738086,10923.073803305972
6125.802550519867,6104.5766662317155,5742.423937876704,5921.208991095856,11156.691965942528,14039.565977019558,14744.47938630136,10921.136117380003
6128.509965539119,6076.258420972369,5719.699842737097,5919.6807437344,11173.493868634016,14052.158417286772,14794.900028652872,11010.520927633761
6100.093300318763,6094.602075689053,5721.6655071040495,5918.550870759807,11119.134127374653,14061.476542974759,14723.27478484562,10929.993286336465
6112.720908813541,6081.823024228617,5734.2084864730905,5927.439225934691,11130.31583142455,14123.993541545291,14711.069101611643,10894.83741547298
6102.319446089436,6042.811383872946,5704.10775269838,5904.057995422058,11015.830261103369,14050.759130406816,14656.190557851436,10890.232940265338
6102.9117657313345,6039.5019725948305,5723.37895948794,5909.326469834271,11053.275305688067,14135.131809494971,14695.807374368018,10923.129806631006
6108.7050220058345,6060.849423355376,5701.602082144234,5923.410750839456,11166.100453618468,14078.530721401217,14651.883740024721,10826.129244091291
6081.910722978637,6059.395545252236,5691.992714450679,5911.301582714229,11016.756426944323,14084.061147660856,14631.515162548807,10918.680063050902
6064.690164838012,6029.05309187139,5692.8242927153005,5892.635329568418,11047.209286115201,14012.761996862588,14689.631210233509,10935.026823447777
6075.576151469045,6045.121481202034,5677.474853915173,5917.157567947254,11012.071747971608,14035.036696285431,14741.408559162071,10987.476287272919
6105.473190457315,6046.209049401432,5716.873183639099,5948.291588778589,11090.03167039574,14034.613787093662,14741.05966010637,10960.769426265611
6073.495239701724,6025.1285336134115,5678.592752060632,5910.538840758302,11174.941346640671,13987.8755269334,14680.353684244283,10879.084188697734
6087.388621132735,6039.098927446051,5694.292047981971,5927.242828123736,11120.628950974662,14001.74753907355,14718.043575915048,10923.997168458469
6095.676388811055,6047.361670003606,5693.353385248493,5950.556049304125,11111.501967851787,13975.467457730947,14644.1811602011,10892.5879276063
6099.25798901197,6059.251146644195,5694.847462260352,5956.042736119592,11153.720354351413,13995.985653828355,14671.880295127736,10936.225504022701
6091.451178329929,6039.874654229797,5708.634981911087,5945.574107946724,11150.284536998728,14019.879820799679,14609.292827872378,10902.40154317353
6079.108468064223,6028.994785067248,5681.367368899265,5931.584825634222,11018.787249055658,14038.359608301977,14679.887852783571,10957.430220888775
6099.417912372174,6031.225569572286,5706.854985925965,5967.076354842056,10958.462039809461,13965.877666075292,14698.308157150961,10950.11875862039
6098.772834995923,6036.928550326315,5703.681462596049,5971.248149978344,11093.025613768612,14027.898707047276,14681.804909006623,11029.121695149219
6124.591616872279,6032.080480516502,5711.312456504538,5976.678384555297,11140.488481379396,14002.770379005668,14760.072037383032,10956.58249553478
6112.312225345229,6027.5771269945635,5709.797653901841,5995.061756012499,11062.782904650794,14060.469851475651,14741.588209507221,10985.257696922414
6122.25574889421,6041.309897772054,5726.946249792527,6009.127884346587,11150.66155105231,13951.00307700148,14716.441735638886,11048.643212074801
6115.9626283420275,6043.227091448131,5733.286906951622,5991.035624670069,11104.062549942397,14076.930361908888,14701.036547736929,10932.547020170623
6124.334636856395,6044.848112922075,5725.6307665372415,6011.211644240195,11100.927985896811,14015.189777673299,14708.140378695665,10999.283060602695
6131.984465488305,6061.036091228077,5738.259168344836,6022.057825881841,11231.856748458174,13981.16420192993,14731.870795281553,11037.509958007235
6148.445574075145,6053.0499310194555,5751.665319722539,6038.494551726205,11180.961239925076,14058.96404780249,14703.318359870647,10943.464516644712
6142.384393033597,6055.475786683333,5729.444902675117,6031.582195951534,11027.581319171348,14114.125023496532,14831.06728715413,11104.467844217867
6152.140870891656,6065.777178138939,5752.100917710446,6035.884137911837,11131.187179613207,14042.267217086057,14731.464316249218,11106.772075623143
6133.747578748084,6027.506368864563,5741.5294282877785,6029.365362821453,11173.770643438944,14026.260893315251,14785.899567042796,11003.181054008208
6126.237526349346,6030.610088045043,5731.492822459707,6022.8753760536265,11106.258943940686,13991.143696127609,14638.025666079335,10976.546170972404
6116.1344510310655,6018.692634190848,5738.2755930953845,6038.07343119972,11149.356366603504,14112.013217049722,14652.992071813398,11085.409428164205
6119.10954521158,6014.70160594785,5719.561112130949,6014.746009597404,11180.979685165794,13995.793817040869,14798.083704388788,10960.53491659519
6111.522442595421,6004.704594268948,5709.100089168102,6024.713440785367,11092.86831997891,14038.251026255917,14786.062853941652,11023.594399330234
6122.158965146143,6000.937478183031,5725.4862537200215,6033.093369765419,11063.122354577059,14120.224441879704,14750.107879291165,11149.183027501376
6081.373932016981,6006.04923328866,5699.910298114011,6005.853562887133,11136.631764038651,13943.603933600114,14654.685559894238,10962.42212464233
6115.767442908685,5997.517931252994,5694.093137580854,6026.960214015397,11081.612853913903,13868.726984557166,14712.518456038119,11083.89317847496
6078.440207615596,6002.180719924813,5684.57281150914,6041.515170302638,11208.482483388607,14018.480114690763,14613.395693396968,11015.124066439832
6074.249150624962,5973.319308779656,5665.811435881303,6003.007156948048,11105.384934096506,13893.928848054577,14635.219684643054,10967.850889629024
6071.904276639206,5965.624833528188,5702.7544215511325,6014.960674479503,11036.334847959868,13900.831198691369,14684.874744745566,10974.907612083309
6072.170085678484,5972.044902869699,5661.239191034772,6023.046835310154,10985.381143954752,13933.111387760864,14677.88873251149,11043.732791727261
6065.427393012443,5978.661095210709,5668.702347945162,6023.70123384802,11065.152282397343,13981.979323933258,14751.990322364314,10984.345380956502
6082.481520534136,5967.179178372516,5693.357081816725,6042.096102802784,11155.466114372026,13983.963028928889,14682.01734130148,10991.589597735952
6102.99675195577,5969.081174429746,5691.914892158531,6047.811717315581,11049.926372980164,13903.343545855389,14590.733553041402,11078.812609733668
6079.4558743531115,5972.60831786241,5674.81613102977,6049.415478247232,11041.581942570629,13881.908069277228,14754.33100802114,11032.027251036268
6083.310768636846,5984.463815360643,5689.9201919819125,6061.818943903981,11030.171043031494,13957.401950076643,14733.9735903054,11055.026543663616
6089.379492550319,5949.141562173231,5677.157027291983,6064.519247219127,11076.914869616858,13953.469382573692,14704.149506220265,10997.333394334544
6083.073068253366,5954.303989609396,5693.928099571473,6082.257814245314,11147.831974638819,13941.568209897106,14674.112667587635,11108.486421166052
6072.479358558341,5959.240007306897,5681.56642851625,6031.272712972438,11106.546247386186,13956.995226684576,14670.468787709184,11046.615470107397
6071.756279365408,5961.601362711906,5681.876214866484,6046.8336105721755,11059.254645065914,13978.891130481525,14705.087782145254,11107.345531032559
6075.450796777994,5941.128790078197,5675.765928671737,6047.053638551723,11040.997943170272,13983.05857266441,14733.441259699088,11041.76937019075
6105.53693506344,5960.879845509084,5703.488303324352,6090.284244822005,11075.151198554586,13988.84022625846,14677.646756628124,11101.66599999564
6092.710175002004,5940.522054530308,5679.984218384815,6067.980391857584,11113.365754769327,13990.532812955507,14668.761463808469,11097.014959774006
6086.670034552666,5959.471762980006,5700.744755100433,6075.028266144422,11135.375577765208,14012.681505158182,14693.054053359234,11115.670415321181
6094.155469177905,5944.203063120362,5690.066997974105,6075.077119552975,10998.391287828143,13993.348817372887,14644.186394735467,11166.356368297898
6070.423706211283,5939.129351103845,5695.240389098312,6092.960635130797,11096.03879954361,13965.925676106845,14666.182656811328,11031.52286587204
6090.611995897063,5924.768596817031,5680.957028962126,6081.926109942072,11115.803439107447,13934.808325206828,14640.698818125133,11137.506641797521
6076.831119457937,5918.951185511056,5694.231943648019,6092.402631572587,11089.535040664348,13869.39390944599,14754.370116002825,11055.519718570922
6061.083360445432,5933.4647856588645,5668.763149420469,6074.40591818564,11027.900828489152,13956.3251542642,14641.745746893386,11082.07235009121
6072.601027636383,5918.38855532657,5680.567973153654,6084.3926698019695,11113.881422384713,13911.19825620837,14607.204666694377,10994.890286180309
6054.467422584642,5888.551088339782,5672.486724002467,6055.184405483709,11003.690374466307,13866.326688617215,14672.235366100236,11013.967409091441
6028.950614078404,5880.307408800653,5644.099895108727,6057.288457455237,11042.513290386605,13850.123041526047,14688.18768601744,11016.129864699758
6023.194071303927,5908.951482015529,5645.035203664981,6076.693879696984,11066.160618637765,13918.597701773211,14567.428523690363,11105.22039014268
6035.182070696418,5871.206515994399,5662.126065448072,6056.099114700833,10980.313896578009,13857.977888640486,14671.658165940627,11147.775716116172
6018.324363315077,5847.269863854929,5630.7307003746855,6034.156030932234,10966.621774263906,13886.675039262971,14594.098190827212,11054.22356361281
6001.656618593608,5836.226602518748,5615.861077339078,6044.213521703493,10964.181785064533,13803.114530411922,14602.06868778528,10933.310317220526
6010.308110399653,5845.829582501113,5614.206098670804,6042.400436225963,10893.563472297024,13857.037559062372,14579.393046920803,11106.079924279924
6014.050251510401,5841.542069610413,5637.33594119369,6074.880660435915,11009.634811457656,13777.386115499803,14539.242434487647,11041.91507248946
6032.329370614559,5873.01329222412,5644.814514458137,6091.909412976055,11000.702549469434,13840.548450931465,14595.489671895704,11087.135244057128
6020.614667442578,5853.888871206548,5642.475438850895,6056.336003555441,11068.908086140682,13856.823705579664,14657.130975365759,11062.70253143622
6014.185018685387,5829.926000882983,5636.379388187177,6065.767906122423,11025.137657445448,13843.700761752178,14598.101146928304,11141.347334022163
5992.117674286905,5833.527546197702,5628.969280842281,6072.01877043254,11047.196793936053,13831.480543007758,14594.353249119271,11026.534363342276
5993.849366324457,5813.432464294908,5621.739184986361,6061.763056825878,10965.014582177095,13869.3502769529,14529.541871301588,11096.222700282864
5962.161981991739,5821.170537814219,5612.898386105682,6036.507915499822,11028.589813509177,13820.010205379618,14587.64223870901,11023.595668674332
5991.0793474090615,5816.025595493362,5625.077466025274,6048.170941933475,11004.16917440449,13941.024621486045,14550.626951662476,11155.796821857155
5991.996680515342,5834.286169480177,5656.204058313014,6083.355132222138,10985.058882904525,13902.481105939713,14586.781376363182,11115.930498921503
5991.610383325434,5824.901678651497,5630.382133544517,6063.492066251081,10931.97787494406,13881.232961144546,14665.90806383614,11092.803486018995
5995.611999974979,5800.230938518141,5620.436312514884,6074.8085713111805,11039.585656489844,13848.37517035434,14609.35986286279,11069.82867975473
5977.474392210052,5810.185513155622,5633.065945891977,6066.273460467976,11035.99231462526,13907.93584873661,14612.773407073615,11082.702285987049
5974.832326674575,5807.135875361762,5630.976388597406,6090.046818367457,10961.293499303043,13848.549228303304,14644.422052990412,11059.084226985447
5974.689950714777,5809.98369255489,5619.310185952473,6068.21044997019,10912.73083788818,13805.870742618574,14533.358677759994,11088.890086297995
5986.48261646389,5805.013221752198,5639.7279229390815,6097.286884790503,10975.45680064164,13751.295907942476,14570.14106141357,11086.083928132954
5968.830383009116,5786.043877783263,5626.016380483196,6110.601078982835,11103.848990413959,13864.197814236715,14583.027132592084,11134.210689135922
5958.098699833923,5789.372251477313,5618.146125952747,6098.883684659862,10990.24554744491,13731.471746123745,14616.90355108925,11125.293364630415
5989.687293579126,5797.343707104932,5624.620254986465,6098.854877613342,10974.121866210986,13807.425203520907,14614.2973450437,11135.878265879428
5948.9350375404,5782.4291047700635,5604.3906963267655,6082.068385686669,10999.518539437042,13747.149777417908,14625.303281554834,11087.588905750285
5964.071112217731,5769.3071753959075,5627.393545502503,6088.270045330969,10918.622647839296,13842.779153317093,14599.401185099454,11069.249909019385
5982.955641367766,5803.188213340209,5634.431711715095,6107.597324766554,10988.824481504927,13823.866956986694,14676.302307534299,11120.128122532158
5964.479390257961,5794.894388065152,5619.064231170472,6093.006003134412,10949.228466913884,13839.580673380007,14713.167670711966,11234.288680734116
5968.857091497308,5788.103826343442,5622.05590616688,6095.235620203675,10969.98305574864,13759.622890654906,14626.361714924566,11164.32831771397
5939.925442809404,5777.208774993742,5617.772086117339,6096.160824413719,11021.692593079342,13811.095806380536,14617.810051909422,10995.371064778621
5966.539574830982,5763.662705251942,5625.208404942189,6115.492233622349,11041.681915002362,13798.343029846197,14668.831480016923,11120.540640536763
5954.084373046605,5771.441711857672,5622.9483965730815,6112.661566073412,10996.260734052035,13810.919110265062,14692.213157481767,11080.286704272941
5964.83021863733,5768.955942124026,5631.904764533677,6101.850564851742,10978.11995284157,13812.957842490128,14600.73235241291,11062.817975069693
5952.366158082905,5743.520620550897,5611.965384749462,6081.675238112116,10991.629327435014,13677.769712399284,14599.58555480287,10971.748035906594
5942.05010673046,5739.908615937791,5624.159803988375,6084.0484215024435,10984.63943195967,13762.169170338228,14601.888499707728,11022.247073232747
5932.197315300612,5745.1356102079335,5617.342935822669,6100.122728350547,10969.019525049418,13782.503089197398,14700.987763477151,11057.316173063675
5915.129804460889,5726.697679007535,5588.155965946783,6091.891881132447,10943.324079781212,13663.396211482173,14637.571822685877,11037.120423717659
5920.70106129775,5735.584117760015,5596.309145676477,6087.013424000502,10836.565870922368,13673.310652338407,14555.878828114162,11054.63464501336
5905.480033689282,5713.066447743411,5607.090635173366,6081.503701016368,11003.19603087704,13676.592074589751,14554.135954603707,11111.114420235504
5896.190259321053,5692.753406920454,5587.537250957711,6071.35853654407,10838.653345197108,13692.999021853224,14523.354845365042,11162.967610325357
5883.991847740108,5694.191474037268,5594.7302245314195,6069.45956607062,10908.60054697235,13689.45743579942,14482.73499018564,11026.363274035928
5880.305085099261,5681.058351885091,5579.7794712223085,6052.41249372191,10843.19033842007,13682.516255422615,14544.436379239321,11080.534652810346
5878.767199487763,5689.150741500482,5580.871739501166,6068.488093956725,10939.308222731965,13643.626066814268,14497.96772968969,11102.291374878632
5884.997834404366,5664.527277754939,5585.861008529914,6091.360620063377,10870.612528079027,13675.111573318476,14547.296937314759,10981.865006333841
5860.8352780642945,5671.8592711997035,5568.05861702448,6052.837946860706,10863.202564341464,13617.305623989065,14631.047111817741,11045.897800642824
5860.39285796574,5667.250113103275,5567.916516635317,6043.690426109424,10806.553624746095,13669.813396005027,14544.305821417,11088.28046164052
5854.308527497347,5665.0630524353755,5552.924696885141,6058.696621998913,10879.211782560487,13579.711138071403,14565.837610918423,10990.623959146713
5877.316200633903,5639.081512058627,5571.450595944061,6057.531451338487,10899.02538489465,13608.443310490988,14560.960809267812,11041.926187922109
5853.556818117987,5636.878214821256,5567.528736762293,6051.89823223888,10897.74400388557,13627.074157171326,14551.912251613223,11134.403617178152
5827.271101927274,5630.503166373531,5535.643060992801,6031.2287534390025,10823.51410467537,13608.081615695986,14586.464541965051,11073.864259569234
5832.860406059605,5633.049049995571,5551.574771979802,6042.668680804088,10851.63290425254,13580.162161029015,14622.874167410846,11037.830429056166
5835.719575029592,5640.796279574064,5541.751098134972,6063.000513699697,10987.36432762997,13569.51275199203,14602.835714814491,11042.700325817994
5833.646546209239,5596.57510747031,5511.026996015729,6033.2201928557315,10827.839134165431,13708.199174183912,14534.718095794664,10937.01323380919
5810.885660685004,5572.633241002225,5525.351129671894,6019.725532065493,10820.214415171864,13533.14677459455,14533.913459378366,11003.131293728307
5791.860683072809,5584.238097956214,5523.171780521905,6048.981472501261,10753.089802333074,13665.817805697487,14385.117545611645,11016.720676610134
5790.144639360018,5587.8384440771015,5505.477046142963,6040.908763558838,10752.302352350496,13640.555663944215,14523.277404507506,11032.53011406794
5752.803086496361,5562.8570989116015,5513.355673915949,5997.040830299979,10767.096475868913,13470.470683581389,14467.137351023643,10888.489809081662
5757.612401463304,5545.740160321641,5504.531311203764,6013.834277386482,10869.448458038172,13500.512775233661,14495.006084068416,11005.723394420405
5767.597692524362,5543.224249709314,5492.755544156249,6025.032629420321,10843.020499785951,13597.087233801974,14471.945056173223,11004.35376298394
5765.5157958155605,5546.580038963216,5494.368185044695,6006.826209664999,10729.96279917692,13598.010203316535,14536.113118372103,10974.60103311391
5771.864968550724,5556.297736398154,5513.752213950863,6007.787529634372,10716.348943276744,13504.659135358077,14525.901298947023,10999.013517744774
5748.880796872648,5535.150091728753,5518.487460276954,6012.931843211525,10828.88945342472,13548.240455825508,14490.656583920776,11020.14810529102
5745.824722176105,5531.240360932075,5492.885311237616,5990.885427303421,10795.093240852013,13589.871015967323,14504.320409789225,11012.089530243602
5752.604000507802,5535.775587196657,5502.670067644944,5996.2398623862255,10775.08802336335,13529.177248486447,14551.212309460612,11005.447893817296
5762.463022220269,5547.427121900098,5509.761995170604,6022.108129430848,10789.94220270133,13447.826557620803,14488.332429773996,10949.43443448218
5738.167226915705,5528.041538104251,5520.856070043002,6017.193279540394,10730.655084355105,13572.358333307324,14538.312303696288,11118.6123115071
5764.65287722154,5525.561457469057,5519.907572590845,6019.192654239024,10780.848316299891,13539.105669293656,14499.048849696735,11040.226862519485
5764.348095189671,5558.948287015371,5536.425461753967,6041.548501296447,10813.933901583601,13564.099365731547,14523.54857947426,11012.453926175916
5738.701772340479,5517.627739510984,5518.789770809572,6031.507849543866,10790.651003318195,13487.36178909453,14560.42621888644,11045.348445923499
5763.66180846127,5512.87425926445,5517.427045247577,6016.853496608275,10706.865300237647,13484.203653178392,14414.356400367722,11050.52396328555
5739.208736158779,5510.315207799803,5518.3171673891065,5989.817406240701,10749.95901881986,13426.893359179225,14588.323286356994,10999.271462445027
5732.617015090105,5523.585453130424,5505.701693709151,6027.112375398727,10739.401703868501,13461.104195700631,14527.42325919735,11017.646984572226
5723.342021710341,5513.085789906391,5528.657196963388,5994.191745830262,10659.421068062147,13499.349636759705,14483.688329759838,11025.449954075706
5733.327200069325,5515.246503931697,5539.531985804007,6018.560446452927,10788.837447599351,13580.481967587608,14590.23213857505,10983.841862880152
5737.416687310216,5512.849993733141,5513.776800050961,6020.936049561145,10687.600738394256,13448.224193590528,14402.252315401063,11095.637486917867
5745.7422284007,5517.340975528949,5541.769326261325,6046.083298745184,10663.03420423815,13531.933218499242,14498.682231753415,11079.773490895517
5774.128731182683,5519.486935809464,5569.215032967564,6051.515704885768,10827.657775498708,13548.98238373233,14565.318051122038,11037.536782090103
5752.137580887138,5529.878197222234,5539.907733621971,6033.359648439793,10738.506994234607,13513.440417122802,14591.892581072367,10998.71523147359
5715.82130721031,5521.3302448569575,5523.718481367561,6046.045454781798,10687.076800049468,13619.209052935461,14569.641445851135,10963.326274795763
5756.783572540296,5526.63247055394,5556.682141191481,6053.714199977678,10729.8650779609,13511.566662244753,14612.435973420717,10984.955068412422
5751.659484862316,5521.948147714817,5575.556701162918,6057.584838569783,10759.963675413434,13498.901703859978,14538.173350856096,10950.343613135226
5749.091682225817,5531.47687867906,5588.300367303581,6062.7360802677495,10763.834165091625,13646.849371843706,14501.236714218921,10984.446538535109
5750.785988864251,5520.227024958644,5563.510456302386,6061.056450995849,10684.493342490996,13529.581565444425,14503.628574746836,11126.48234029488
5721.722237708314,5504.764817138039,5562.483952991529,6059.940544358602,10741.990015681804,13426.404385021382,14570.613014099694,10943.673498453643
5717.620415120767,5499.80027987323,5562.9947636164825,6029.362833553983,10740.033772144312,13400.655801522209,14518.190060360472,11058.205990197795
5746.422138411041,5503.479405740621,5569.148122864048,6044.648052012999,10765.076266884716,13601.495430724808,14536.83923691169,11008.365732771883
5738.307767813132,5525.731857358956,5588.576367829668,6047.152817480161,10712.537317937325,13402.39858664866,14542.96462833734,11071.972612214797
5745.04922975308,5520.262177782518,5565.990505583971,6052.131341527664,10701.87140737414,13522.403225628901,14536.604768377329,11061.93972972501
5718.0734471453825,5497.826923063508,5546.371157920849,6026.754409253332,10715.79153680119,13484.312148121177,14557.448853332413,11033.061851573424
5708.12787030384,5490.470766172683,5558.57679695897,6055.431347491586,10673.408286183882,13456.852015106904,14535.274666983934,11078.395923638669
5688.532480009809,5443.835351216966,5528.506702931782,6027.190318846526,10646.150487293058,13476.93394918322,14536.705856296625,11051.15118656343
5688.601104479193,5479.703324674117,5544.850570606805,6040.292988253061,10749.444908797701,13497.16458390165,14573.480008944576,11013.531676072733
5689.323627119326,5456.598377755451,5537.556739059632,6019.961202271383,10668.453544046364,13342.907969748074,14542.761332140419,11037.843553752182
5676.5669184022,5478.881288268405,5560.694831161837,6051.448985056526,10684.643933038116,13517.322216610313,14616.052721313517,10972.580203525878
5669.873995502119,5463.241838599135,5535.775379533251,6003.299451458154,10619.729930849495,13480.3602209648,14530.44014758784,10969.963584474044
5671.368069491823,5421.164406622034,5523.692032086717,6003.958448063086,10636.25964553755,13440.763458830412,14563.805604853827,10990.086898596483
5655.786798861003,5453.146025008919,5528.90543770466,6008.58861982272,10633.136121516285,13480.927678498545,14539.833999239689,10953.638621509797
5665.930088442669,5440.1303766539,5539.6503541006605,6001.113644930286,10666.243476098436,13383.607192242685,14530.123018647344,10997.15453831905
5629.08932853158,5428.610748008638,5525.477286840609,5981.568453493013,10646.205727559822,13393.154371436953,14510.170743531899,10994.931711973566
5657.431401400248,5404.044963146693,5505.860128213707,5992.866667807238,10463.882737804945,13417.519087559778,14531.792809775507,10948.523459261556
5625.985715481927,5416.132635226836,5510.247455102386,5977.574414282756,10735.419948535986,13344.264613068903,14477.359953218796,11019.46567750358
5636.154296179295,5402.406019050803,5502.476940614366,5988.016619012226,10687.907661284478,13387.741712595083,14512.613814804638,10998.21847584613
5628.016214348486,5411.667650955427,5537.75323003738,6001.620208860446,10590.86313478412,13497.918248976846,14516.648510771685,11075.751713323352
5619.556424671946,5397.124504932034,5509.62133172379,5965.291513759495,10685.942682942885,13430.939497663083,14471.378881556751,11024.816184807065
5616.234790470944,5399.5162137844345,5527.869097184084,5976.439262255698,10634.662760522,13387.181764241863,14502.51716657233,11034.610252656958
5616.75182489706,5428.068607735915,5522.270929146557,5989.236929267188,10590.425622854427,13490.784230956224,14536.423350021101,11033.5923313794
5617.768829208409,5385.370301184626,5541.131852795623,5983.026873224821,10636.7913252383,13444.836696799814,14471.07278351839,10942.376852434809
5616.81601380116,5387.160611198977,5547.824235697568,5979.509971102434,10585.042368003467,13413.367548143478,14547.755179904594,10999.770188094613
5624.086523985929,5402.101742332679,5523.337848095746,5979.056725307172,10590.483383015278,13428.976383990299,14503.56343162867,11001.32426494311
5602.775608069977,5375.170718096269,5519.162032523363,5970.178370993767,10613.626444766725,13448.315464111462,14515.944589392073,11042.749816559079
5603.23642305721,5357.882919573865,5508.638244708424,5977.857930299864,10656.287858409263,13404.068424843606,14548.195192657102,11001.658146317868
5609.248758393422,5367.845565115232,5524.4816290493945,5959.535995450641,10614.55758816178,13424.465760063938,14549.951077901775,10931.38100672263
5593.088969812805,5370.649540915192,5511.731029855086,5959.414896597434,10562.199709959552,13321.63668523245,14449.868196401449,10897.151808831628
5583.7169006345275,5357.776444208805,5521.465810705251,5972.275551749807,10652.954589133868,13387.136566928348,14376.854748544123,11086.123440917063
5577.867037616835,5340.830472951563,5526.7803044501225,5944.248600604493,10606.182482433682,13366.84354381994,14508.712875597046,10916.867292482517
5572.43803258842,5348.928486123968,5521.075938129445,5954.774282849041,10601.986136318037,13278.056398394547,14454.974850912971,10947.99898101322
5551.013760577083,5356.170121162369,5513.1594538821755,5935.11732289053,10533.94456882714,13293.629418343928,14564.250049210399,10954.390241423884
5563.984060530623,5355.456905115136,5507.059870609184,5927.954959886528,10535.93834105195,13429.947844871662,14549.383188982441,10905.114819509727
5559.423132285963,5327.393754579001,5503.3086872199765,5938.093478167999,10615.029839626448,13353.472517517223,14490.276177476098,10885.547125374662
5566.202841822166,5335.952473765324,5516.285643625152,5920.3834788938875,10523.79993540963,13474.328308318118,14538.074508198204,10998.697087683835
5564.199230294108,5337.151058410523,5530.14478364426,5945.598779080598,10477.956864235093,13377.87264569791,14556.048800475593,11020.590175197181
5555.910227366764,5337.032742494803,5515.937005831834,5950.642942218653,10575.144515713393,13364.741682201551,14440.285709976506,10963.694995051956
5563.835438163658,5365.079069263583,5543.808661032872,5980.347562333192,10609.795941050268,13332.625329646593,14566.851653373287,10996.418043495374
5571.886011353184,5369.211958609678,5559.427519349442,5956.995135973328,10447.116571744116,13265.933837232358,14489.321345085855,11018.903008967365
5567.272584580723,5378.484902411896,5535.774622029595,5947.755040835394,10576.696918996488,13327.969944149356,14522.429350575732,10928.25477316207
5575.159890799059,5392.471276896913,5568.4819386732925,5982.730419426973,10523.440307648862,13366.303099913568,14551.702462066878,10966.90234486301
5583.755134418368,5376.629171703203,5554.397712966267,5980.932080395356,10672.678099953151,13374.099484485949,14595.589747683849,10876.19376297175
5579.770683230642,5384.177075364803,5576.595557028268,5979.080471425377,10469.5159982615,13380.104884586988,14527.644613360319,10951.98607176696
5580.757755425615,5386.077703033279,5579.844169775269,5961.9359565880295,10586.484921971945,13331.010518304494,14486.444816438332,10951.494495728852
5591.576395644356,5375.577620802025,5590.948334339279,5977.593706073615,10601.767462394091,13353.556711055197,14602.670182934002,11070.709160569002
5598.143944809898,5380.88268537478,5571.563464608952,5959.669091884712,10487.278316258245,13404.04718212261,14526.680941815463,10927.182207200636
5587.071633458525,5385.429152966223,5589.012909447301,5974.329428052837,10705.590563494852,13326.24359082873,14544.226461486522,10951.86511132743
5597.927854728866,5389.579176184866,5614.497272634485,5985.720037756013,10639.185530692805,13434.72549708033,14612.38703875798,10989.085152856815
